timestamp,province,district,consumption_kwh
2020-01-01 03:01:00,Kirundo,Kirundo_District_1,362.15251506689134
2020-01-01 06:41:00,Cibitoke,Cibitoke_District_2,337.1999734097719
2020-01-01 17:57:00,Rumonge,Rumonge_District_5,470.45536209808023
2020-01-01 02:01:00,Bujumbura_Rural,Bujumbura_Rural_District_4,523.0901263971354
2020-01-01 20:11:00,Bujumbura,Bujumbura_District_2,578.0004775802834
2020-01-01 02:20:00,Kirundo,Kirundo_District_3,284.7513940890657
2020-01-01 14:39:00,Ngozi,Ngozi_District_3,552.5079013005646
2020-01-01 15:36:00,Kayanza,Kayanza_District_2,630.1330915379843
2020-01-01 05:53:00,Cankuzo,Cankuzo_District_3,463.29382501475413
2020-01-01 14:44:00,Makamba,Makamba_District_2,637.3425348935262
2020-01-01 01:30:00,Bururi,Bururi_District_3,619.9550343540702
2020-01-01 10:47:00,Ngozi,Ngozi_District_4,454.0954515795982
2020-01-01 17:10:00,Bururi,Bururi_District_1,468.0646130034083
2020-01-01 12:46:00,Rumonge,Rumonge_District_1,552.5180344405494
2020-01-01 03:30:00,Muramvya,Muramvya_District_1,463.12946819488496
2020-01-01 19:12:00,Rutana,Rutana_District_3,487.0175433284119
2020-01-01 17:25:00,Muramvya,Muramvya_District_4,605.8004467341356
2020-01-01 16:42:00,Muramvya,Muramvya_District_2,492.44236704131833
2020-01-01 09:24:00,Cankuzo,Cankuzo_District_4,648.6680911730454
2020-01-01 11:15:00,Karusi,Karusi_District_2,420.32428990394146
2020-01-01 17:44:00,Rutana,Rutana_District_3,334.03133560417115
2020-01-01 07:11:00,Karusi,Karusi_District_2,546.7731641899766
2020-01-01 00:36:00,Rutana,Rutana_District_4,496.8312119573212
2020-01-01 23:43:00,Ngozi,Ngozi_District_1,625.8038731546548
2020-01-01 18:39:00,Rumonge,Rumonge_District_2,302.19100511786644
2020-01-01 08:58:00,Rutana,Rutana_District_3,426.42816095166563
2020-01-01 17:21:00,Mwaro,Mwaro_District_4,729.3946940436514
2020-01-01 09:05:00,Kayanza,Kayanza_District_4,509.01115148161733
2020-01-01 15:46:00,Bururi,Bururi_District_4,653.3872813561456
2020-01-01 18:11:00,Muramvya,Muramvya_District_1,565.2212008677881
2020-01-01 10:03:00,Muramvya,Muramvya_District_2,594.720545214586
2020-01-01 04:03:00,Makamba,Makamba_District_1,465.763978908597
2020-01-01 10:35:00,Bujumbura_Rural,Bujumbura_Rural_District_3,453.24225761079254
2020-01-01 07:04:00,Kayanza,Kayanza_District_3,384.8376696012141
2020-01-01 06:49:00,Mwaro,Mwaro_District_3,384.0113065004688
2020-01-01 01:48:00,Cankuzo,Cankuzo_District_5,626.0987552665893
2020-01-01 07:20:00,Rumonge,Rumonge_District_3,687.2608378002611
2020-01-01 10:43:00,Karusi,Karusi_District_1,498.0864566800703
2020-01-01 09:48:00,Rumonge,Rumonge_District_5,531.8276464116578
2020-01-01 21:15:00,Muyinga,Muyinga_District_3,499.877300458103
2020-01-01 13:22:00,Bururi,Bururi_District_2,441.8601269748798
2020-01-01 04:42:00,Kayanza,Kayanza_District_2,665.0429817037121
2020-01-01 06:07:00,Ngozi,Ngozi_District_4,509.9722607022514
2020-01-01 00:26:00,Makamba,Makamba_District_3,395.1273310526388
2020-01-01 04:10:00,Bujumbura_Rural,Bujumbura_Rural_District_2,375.6125736620072
2020-01-01 00:53:00,Cibitoke,Cibitoke_District_4,445.37703098480245
2020-01-01 01:26:00,Bururi,Bururi_District_4,406.29399465929976
2020-01-01 09:57:00,Bujumbura_Rural,Bujumbura_Rural_District_3,431.7236972354215
2020-01-01 01:06:00,Makamba,Makamba_District_2,510.1965969416739
2020-01-01 16:09:00,Kirundo,Kirundo_District_4,661.3898890341409
2020-01-01 07:17:00,Muramvya,Muramvya_District_1,501.85448856474176
2020-01-01 11:20:00,Karusi,Karusi_District_1,625.3937164146574
2020-01-01 02:35:00,Bubanza,Bubanza_District_1,673.8665991739085
2020-01-01 07:15:00,Rumonge,Rumonge_District_1,485.1004478079714
2020-01-01 09:28:00,Karusi,Karusi_District_2,544.6052488867803
2020-01-01 02:59:00,Ngozi,Ngozi_District_3,528.4885452317259
2020-01-01 13:52:00,Cibitoke,Cibitoke_District_1,565.8999967745715
2020-01-01 21:42:00,Mwaro,Mwaro_District_4,520.9878346247882
2020-01-01 09:44:00,Makamba,Makamba_District_2,489.99387121165887
2020-01-01 17:37:00,Bujumbura,Bujumbura_District_2,630.0265792946876
2020-01-01 10:39:00,Rumonge,Rumonge_District_2,530.8425759588473
2020-01-01 23:07:00,Rumonge,Rumonge_District_2,367.09633867737966
2020-01-01 18:44:00,Cibitoke,Cibitoke_District_2,521.0622596961451
2020-01-01 13:37:00,Cankuzo,Cankuzo_District_1,572.936115643816
2020-01-01 12:53:00,Muramvya,Muramvya_District_4,525.0133096756266
2020-01-01 11:48:00,Bururi,Bururi_District_3,628.0520375930472
2020-01-01 16:26:00,Cankuzo,Cankuzo_District_4,629.1317818378494
2020-01-01 15:46:00,Ngozi,Ngozi_District_3,571.1625906718688
2020-01-01 12:36:00,Kirundo,Kirundo_District_4,599.6916607961165
2020-01-01 07:29:00,Kayanza,Kayanza_District_1,217.41925028301836
2020-01-01 17:04:00,Kayanza,Kayanza_District_3,446.29453614920305
2020-01-01 04:36:00,Rumonge,Rumonge_District_1,671.1470980815335
2020-01-01 21:37:00,Kayanza,Kayanza_District_2,558.426673364524
2020-01-01 03:42:00,Bujumbura_Rural,Bujumbura_Rural_District_3,434.8387658743862
2020-01-01 07:33:00,Rutana,Rutana_District_2,320.18801801815295
2020-01-01 23:35:00,Bujumbura,Bujumbura_District_2,347.9365166770433
2020-01-01 19:18:00,Makamba,Makamba_District_3,419.80867939461376
2020-01-01 22:00:00,Karusi,Karusi_District_2,324.18251861772643
2020-01-01 05:57:00,Kayanza,Kayanza_District_5,534.6518375752016
2020-01-01 05:20:00,Mwaro,Mwaro_District_2,476.579531146051
2020-01-01 13:10:00,Muyinga,Muyinga_District_3,395.81065163555417
2020-01-01 15:18:00,Rumonge,Rumonge_District_1,494.48823573496264
2020-01-01 10:43:00,Muramvya,Muramvya_District_1,569.5632483400826
2020-01-01 11:16:00,Muramvya,Muramvya_District_4,609.9874531273055
2020-01-01 14:44:00,Muramvya,Muramvya_District_2,327.53107012858607
2020-01-01 22:23:00,Karusi,Karusi_District_2,427.7731088723185
2020-01-01 22:16:00,Makamba,Makamba_District_3,578.1974275965642
2020-01-01 07:23:00,Muramvya,Muramvya_District_2,463.0716274516805
2020-01-01 04:51:00,Bubanza,Bubanza_District_1,502.68909838874407
2020-01-01 13:34:00,Cibitoke,Cibitoke_District_1,595.7008153999018
2020-01-01 19:01:00,Cankuzo,Cankuzo_District_5,694.1889634213944
2020-01-01 12:22:00,Rutana,Rutana_District_3,554.286243631135
2020-01-01 04:02:00,Cibitoke,Cibitoke_District_3,537.8795661802773
2020-01-01 05:41:00,Kayanza,Kayanza_District_5,515.9946803779304
2020-01-01 15:11:00,Rumonge,Rumonge_District_4,524.3544820328837
2020-01-01 13:18:00,Mwaro,Mwaro_District_1,236.5372572880768
2020-01-01 21:50:00,Rumonge,Rumonge_District_5,661.8612938267988
2020-01-01 04:04:00,Muyinga,Muyinga_District_1,285.30355280233084
2020-01-01 10:17:00,Bujumbura,Bujumbura_District_3,604.1078961235324
2020-01-01 08:37:00,Mwaro,Mwaro_District_4,624.8637308029433
2020-01-01 02:18:00,Mwaro,Mwaro_District_2,535.6240740586504
2020-01-01 04:21:00,Gitega,Gitega_District_1,604.7854295145452
2020-01-01 10:42:00,Bururi,Bururi_District_1,405.60382732775963
2020-01-01 00:12:00,Bujumbura_Rural,Bujumbura_Rural_District_2,427.1611338325517
2020-01-01 21:49:00,Ngozi,Ngozi_District_3,644.7392830655496
2020-01-01 16:50:00,Cankuzo,Cankuzo_District_5,368.41548658677715
2020-01-01 11:51:00,Cibitoke,Cibitoke_District_3,508.56919854163243
2020-01-01 02:08:00,Kayanza,Kayanza_District_1,542.6301001772077
2020-01-01 17:03:00,Cankuzo,Cankuzo_District_5,717.7182063809009
2020-01-01 19:44:00,Mwaro,Mwaro_District_3,200.43164299456834
2020-01-01 22:56:00,Ngozi,Ngozi_District_4,544.7391515004853
2020-01-01 04:02:00,Gitega,Gitega_District_1,299.0105290811012
2020-01-01 03:16:00,Kayanza,Kayanza_District_5,537.7721784143865
2020-01-01 05:04:00,Muyinga,Muyinga_District_3,528.5727927582461
2020-01-01 02:30:00,Rumonge,Rumonge_District_3,521.5134022566598
2020-01-01 21:40:00,Cibitoke,Cibitoke_District_4,654.9150892460075
2020-01-01 11:52:00,Kayanza,Kayanza_District_4,461.82567119474203
2020-01-01 23:52:00,Cankuzo,Cankuzo_District_3,608.3871516611107
2020-01-01 21:51:00,Muramvya,Muramvya_District_3,481.5658914266777
2020-01-01 09:09:00,Gitega,Gitega_District_2,557.5614087074443
2020-01-01 08:22:00,Rumonge,Rumonge_District_2,482.79618772144914
2020-01-01 21:16:00,Cankuzo,Cankuzo_District_3,537.3641049816612
2020-01-01 08:05:00,Ruyigi,Ruyigi_District_3,446.6569881301828
2020-01-01 23:57:00,Bururi,Bururi_District_3,584.1748148128668
2020-01-01 19:34:00,Bururi,Bururi_District_3,529.0107395360893
2020-01-01 22:25:00,Bujumbura_Rural,Bujumbura_Rural_District_1,656.5807788049732
2020-01-01 21:49:00,Mwaro,Mwaro_District_2,620.7869282180867
2020-01-01 07:20:00,Bujumbura,Bujumbura_District_4,533.797588200368
2020-01-01 00:55:00,Karusi,Karusi_District_3,488.8800397745068
2020-01-01 20:26:00,Cankuzo,Cankuzo_District_2,514.3956199990605
2020-01-01 01:56:00,Muyinga,Muyinga_District_1,499.3422529186844
2020-01-01 09:33:00,Mwaro,Mwaro_District_4,292.1183402922972
2020-01-01 17:19:00,Bujumbura,Bujumbura_District_2,363.38798402460765
2020-01-01 08:47:00,Muramvya,Muramvya_District_2,353.38187198460383
2020-01-01 23:09:00,Kayanza,Kayanza_District_3,570.2739974676247
2020-01-01 00:25:00,Makamba,Makamba_District_2,578.3255715341243
2020-01-01 09:19:00,Cankuzo,Cankuzo_District_5,521.7293728405366
2020-01-01 06:39:00,Ruyigi,Ruyigi_District_2,398.6606858384691
2020-01-01 02:37:00,Mwaro,Mwaro_District_2,399.0899018811902
2020-01-01 12:20:00,Cibitoke,Cibitoke_District_1,526.1157407561241
2020-01-01 23:22:00,Bururi,Bururi_District_3,602.8825586734707
2020-01-01 06:36:00,Cankuzo,Cankuzo_District_5,653.5760770814095
2020-01-01 05:01:00,Bururi,Bururi_District_3,579.7694514687619
2020-01-01 15:25:00,Ngozi,Ngozi_District_2,258.75327866317144
2020-01-01 06:03:00,Rumonge,Rumonge_District_1,609.1084830836886
2020-01-01 17:22:00,Bujumbura,Bujumbura_District_3,532.6472309970269
2020-01-01 15:42:00,Cibitoke,Cibitoke_District_3,462.86443721504867
2020-01-01 06:38:00,Bururi,Bururi_District_4,445.810697875866
2020-01-01 17:51:00,Ngozi,Ngozi_District_3,423.0546323107371
2020-01-01 21:19:00,Bujumbura_Rural,Bujumbura_Rural_District_1,545.6210063807625
2020-01-01 13:15:00,Bujumbura,Bujumbura_District_2,563.5628860836904
2020-01-01 21:37:00,Ngozi,Ngozi_District_2,468.6420856673705
2020-01-01 02:12:00,Cankuzo,Cankuzo_District_5,542.2141378297791
2020-01-01 19:05:00,Muramvya,Muramvya_District_1,293.6203473237679
2020-01-01 02:48:00,Muramvya,Muramvya_District_1,570.5573677479492
2020-01-01 08:35:00,Rutana,Rutana_District_4,640.4625994263035
2020-01-01 09:15:00,Gitega,Gitega_District_1,305.3065514940189
2020-01-01 16:21:00,Bujumbura_Rural,Bujumbura_Rural_District_2,302.6947567000628
2020-01-01 06:10:00,Mwaro,Mwaro_District_2,406.2033134000973
2020-01-01 14:00:00,Mwaro,Mwaro_District_1,300.00048165600344
2020-01-01 06:42:00,Bururi,Bururi_District_3,457.0391006912187
2020-01-01 04:54:00,Bubanza,Bubanza_District_3,523.2516501431083
2020-01-01 00:21:00,Makamba,Makamba_District_1,572.4576686031219
2020-01-01 06:29:00,Kirundo,Kirundo_District_3,255.34218406888107
2020-01-01 16:29:00,Cankuzo,Cankuzo_District_3,503.43397709896453
2020-01-01 20:11:00,Makamba,Makamba_District_3,323.51188926470786
2020-01-01 00:19:00,Bujumbura,Bujumbura_District_3,491.77954280317107
2020-01-01 20:19:00,Gitega,Gitega_District_3,527.9097502319731
2020-01-01 01:33:00,Bujumbura_Rural,Bujumbura_Rural_District_1,420.9187145766683
2020-01-01 16:36:00,Cankuzo,Cankuzo_District_1,639.9721818923599
2020-01-01 08:35:00,Ngozi,Ngozi_District_1,475.24381752803606
2020-01-01 19:03:00,Bururi,Bururi_District_1,455.48628995294257
2020-01-01 03:45:00,Kirundo,Kirundo_District_2,315.47152784321617
2020-01-01 03:35:00,Bujumbura,Bujumbura_District_4,617.3627315397732
2020-01-01 01:09:00,Mwaro,Mwaro_District_1,671.5199414196429
2020-01-01 11:01:00,Cankuzo,Cankuzo_District_2,426.9251610736835
2020-01-01 13:03:00,Bubanza,Bubanza_District_2,386.80772456117137
2020-01-01 14:55:00,Kayanza,Kayanza_District_5,256.2742399036553
2020-01-01 09:47:00,Bujumbura,Bujumbura_District_4,532.2677939018134
2020-01-01 15:18:00,Muyinga,Muyinga_District_2,526.7383012435948
2020-01-01 23:08:00,Muramvya,Muramvya_District_2,462.7295907206988
2020-01-01 22:09:00,Ruyigi,Ruyigi_District_2,716.7759099547777
2020-01-01 07:08:00,Ngozi,Ngozi_District_4,499.4043038171729
2020-01-01 18:23:00,Kayanza,Kayanza_District_1,464.2302087284335
2020-01-01 15:27:00,Kirundo,Kirundo_District_3,420.5801378203587
2020-01-01 09:13:00,Muramvya,Muramvya_District_4,500.6066093409303
2020-01-01 07:10:00,Bujumbura,Bujumbura_District_4,494.83014489308647
2020-01-01 01:46:00,Bujumbura,Bujumbura_District_2,457.6022441180948
2020-01-01 16:40:00,Bururi,Bururi_District_4,769.4103909365465
2020-01-01 02:17:00,Cankuzo,Cankuzo_District_4,400.1554286567463
2020-01-01 00:58:00,Ngozi,Ngozi_District_3,501.63809832676844
2020-01-01 15:31:00,Cankuzo,Cankuzo_District_3,679.6996352495981
2020-01-01 09:45:00,Muyinga,Muyinga_District_1,486.72862997098736
2020-01-01 17:22:00,Kayanza,Kayanza_District_3,588.9761541001674
2020-01-01 01:40:00,Kayanza,Kayanza_District_3,556.029164907837
2020-01-01 17:49:00,Bubanza,Bubanza_District_2,559.536959917243
2020-01-01 06:08:00,Rutana,Rutana_District_4,412.4473872935805
2020-01-01 19:21:00,Gitega,Gitega_District_2,550.7908965341489
2020-01-01 06:44:00,Cankuzo,Cankuzo_District_1,620.2974079345402
2020-01-01 12:42:00,Rutana,Rutana_District_5,548.4097894729641
2020-01-01 18:39:00,Bujumbura_Rural,Bujumbura_Rural_District_2,513.9350921415793
2020-01-01 15:25:00,Bururi,Bururi_District_5,496.9761304860007
2020-01-01 22:24:00,Bujumbura,Bujumbura_District_1,711.3054608157804
2020-01-01 15:34:00,Ruyigi,Ruyigi_District_3,503.8485368561235
2020-01-01 17:04:00,Mwaro,Mwaro_District_3,497.3375171446394
2020-01-01 15:24:00,Kayanza,Kayanza_District_1,333.4488209030492
2020-01-01 01:35:00,Ngozi,Ngozi_District_1,471.39316437304774
2020-01-01 19:04:00,Bururi,Bururi_District_5,511.2585051084576
2020-01-01 11:00:00,Cibitoke,Cibitoke_District_1,418.2396979266242
2020-01-01 02:38:00,Gitega,Gitega_District_3,414.13142944663485
2020-01-01 01:19:00,Bujumbura,Bujumbura_District_2,365.64779030460636
2020-01-01 02:27:00,Bubanza,Bubanza_District_1,391.1190154433041
2020-01-01 14:06:00,Ruyigi,Ruyigi_District_2,568.692984258379
2020-01-01 13:40:00,Cankuzo,Cankuzo_District_1,626.8348483058895
2020-01-01 18:35:00,Rutana,Rutana_District_5,504.9655477056735
2020-01-01 17:15:00,Muramvya,Muramvya_District_4,505.9573392749451
2020-01-01 02:43:00,Bururi,Bururi_District_4,405.77238246610875
2020-01-01 16:19:00,Bujumbura,Bujumbura_District_2,445.64004861864606
2020-01-01 08:42:00,Bujumbura,Bujumbura_District_2,567.3317964659692
2020-01-01 22:11:00,Muramvya,Muramvya_District_1,465.8488046126187
2020-01-01 10:58:00,Bubanza,Bubanza_District_3,647.0523592299867
2020-01-01 11:55:00,Makamba,Makamba_District_2,495.2318828490355
2020-01-01 20:39:00,Mwaro,Mwaro_District_4,452.51954245777415
2020-01-01 09:04:00,Ngozi,Ngozi_District_4,411.3905011755377
2020-01-01 05:08:00,Ngozi,Ngozi_District_3,481.6906332715049
2020-01-01 14:07:00,Gitega,Gitega_District_1,481.17696890406114
2020-01-01 19:12:00,Cankuzo,Cankuzo_District_1,362.48706370061296
2020-01-01 07:07:00,Muyinga,Muyinga_District_3,538.5207924689463
2020-01-01 07:22:00,Bujumbura_Rural,Bujumbura_Rural_District_1,444.3581610675563
2020-01-01 09:15:00,Muramvya,Muramvya_District_3,542.671174431879
2020-01-01 19:39:00,Ruyigi,Ruyigi_District_1,579.0212448287961
2020-01-01 16:38:00,Bujumbura,Bujumbura_District_2,548.5814734784257
2020-01-01 14:40:00,Cibitoke,Cibitoke_District_4,402.0262620444625
2020-01-01 10:33:00,Ngozi,Ngozi_District_2,431.70101346172964
2020-01-01 23:08:00,Kayanza,Kayanza_District_5,585.8268320079088
2020-01-01 19:34:00,Kirundo,Kirundo_District_4,508.46941122047593
2020-01-01 07:40:00,Bururi,Bururi_District_1,474.30571438497407
2020-01-01 20:59:00,Makamba,Makamba_District_3,609.8534045212175
2020-01-01 03:22:00,Cibitoke,Cibitoke_District_4,467.50190568093376
2020-01-01 04:49:00,Rumonge,Rumonge_District_3,458.7104210799345
2020-01-01 20:18:00,Ruyigi,Ruyigi_District_1,522.8341328563941
2020-01-01 09:56:00,Bujumbura_Rural,Bujumbura_Rural_District_4,290.00339678532555
2020-01-01 05:23:00,Gitega,Gitega_District_1,465.9313852584151
2020-01-01 08:22:00,Kayanza,Kayanza_District_5,584.8561100815613
2020-01-01 13:35:00,Bubanza,Bubanza_District_2,647.7001331529973
2020-01-01 07:21:00,Rumonge,Rumonge_District_1,562.1289913388591
2020-01-01 13:24:00,Cibitoke,Cibitoke_District_3,571.9134050646323
2020-01-01 03:26:00,Rutana,Rutana_District_3,445.37941643079535
2020-01-01 23:25:00,Bubanza,Bubanza_District_2,587.5042137630574
2020-01-01 23:45:00,Muyinga,Muyinga_District_1,371.890255658761
2020-01-01 13:56:00,Bururi,Bururi_District_4,595.7107481286758
2020-01-01 00:45:00,Ruyigi,Ruyigi_District_2,634.4411665505178
2020-01-01 18:21:00,Bujumbura_Rural,Bujumbura_Rural_District_4,518.8614368099865
2020-01-01 10:48:00,Makamba,Makamba_District_3,612.9732741573157
2020-01-01 08:51:00,Bujumbura,Bujumbura_District_3,642.4265934638614
2020-01-01 13:31:00,Bujumbura_Rural,Bujumbura_Rural_District_2,339.27063532895204
2020-01-01 16:55:00,Bururi,Bururi_District_4,396.7320493191777
2020-01-01 20:04:00,Bujumbura_Rural,Bujumbura_Rural_District_1,549.2136817962048
2020-01-01 22:20:00,Karusi,Karusi_District_2,489.1475401087982
2020-01-01 07:09:00,Makamba,Makamba_District_1,802.1220276828288
2020-01-01 13:02:00,Makamba,Makamba_District_2,626.801864314476
2020-01-01 09:02:00,Cibitoke,Cibitoke_District_2,711.6664904923961
2020-01-01 11:58:00,Bururi,Bururi_District_2,542.1543993133927
2020-01-01 05:31:00,Bubanza,Bubanza_District_2,530.7447353581776
2020-01-01 19:31:00,Kirundo,Kirundo_District_3,571.9015548160827
2020-01-01 08:30:00,Kayanza,Kayanza_District_3,590.4169901694206
2020-01-01 07:28:00,Muramvya,Muramvya_District_1,430.2926352488717
2020-01-01 00:58:00,Kayanza,Kayanza_District_5,468.9142519482063
2020-01-01 05:56:00,Bururi,Bururi_District_1,498.9361537005578
2020-01-01 20:38:00,Mwaro,Mwaro_District_1,531.9842692968472
2020-01-01 03:48:00,Kayanza,Kayanza_District_4,403.2078558227425
2020-01-01 13:49:00,Bujumbura,Bujumbura_District_4,537.5764389614011
2020-01-01 14:58:00,Makamba,Makamba_District_2,542.1084187034862
2020-01-01 05:52:00,Karusi,Karusi_District_1,578.0393878844294
2020-01-01 09:00:00,Rumonge,Rumonge_District_5,528.5263438124207
2020-01-01 16:08:00,Bubanza,Bubanza_District_2,424.78834076958066
2020-01-01 09:24:00,Kirundo,Kirundo_District_4,701.0494185686824
2020-01-01 23:02:00,Bururi,Bururi_District_4,538.9302513360744
2020-01-01 14:53:00,Ruyigi,Ruyigi_District_2,520.005260882152
2020-01-01 19:17:00,Rutana,Rutana_District_4,397.6074815860244
2020-01-01 13:32:00,Muyinga,Muyinga_District_1,320.0208315678787
2020-01-01 16:42:00,Bujumbura,Bujumbura_District_3,756.1952248976769
2020-01-01 15:50:00,Rutana,Rutana_District_4,383.3456231147142
2020-01-01 04:06:00,Cankuzo,Cankuzo_District_3,363.92372865745244
2020-01-01 11:59:00,Muyinga,Muyinga_District_1,656.4060887496966
2020-01-01 06:28:00,Gitega,Gitega_District_1,555.2331651014238
2020-01-01 14:48:00,Makamba,Makamba_District_2,583.7785462103401
2020-01-01 01:16:00,Muramvya,Muramvya_District_1,466.59943008537886
2020-01-01 21:20:00,Ruyigi,Ruyigi_District_3,530.3965089962716
2020-01-01 23:43:00,Rutana,Rutana_District_4,558.765077671489
2020-01-01 04:51:00,Ngozi,Ngozi_District_2,454.4117464737875
2020-01-01 08:24:00,Rutana,Rutana_District_5,411.0403553758373
2020-01-01 11:31:00,Kirundo,Kirundo_District_1,633.5486324233386
2020-01-01 08:07:00,Mwaro,Mwaro_District_2,324.01875219948374
2020-01-01 00:06:00,Bujumbura_Rural,Bujumbura_Rural_District_2,616.8268229804319
2020-01-01 04:05:00,Cibitoke,Cibitoke_District_1,515.8313514259025
2020-01-01 20:22:00,Bujumbura,Bujumbura_District_4,618.0456802294298
2020-01-01 03:36:00,Cibitoke,Cibitoke_District_3,527.0194087801821
2020-01-01 10:25:00,Kirundo,Kirundo_District_2,471.9175304937269
2020-01-01 21:45:00,Bubanza,Bubanza_District_3,467.2937119897657
2020-01-01 02:27:00,Muramvya,Muramvya_District_2,768.9701355795561
2020-01-01 02:43:00,Cibitoke,Cibitoke_District_4,560.2492620629978
2020-01-01 15:11:00,Cankuzo,Cankuzo_District_4,495.6931939630428
2020-01-01 23:33:00,Gitega,Gitega_District_3,320.9209467115711
2020-01-01 14:41:00,Muyinga,Muyinga_District_1,577.1983139553035
2020-01-01 03:03:00,Karusi,Karusi_District_3,581.6882440072732
2020-01-01 04:12:00,Kayanza,Kayanza_District_4,445.22488336501414
2020-01-01 11:49:00,Ngozi,Ngozi_District_2,316.91051641041867
2020-01-01 17:49:00,Ngozi,Ngozi_District_1,439.3197692350628
2020-01-01 13:13:00,Cankuzo,Cankuzo_District_5,609.6043643402774
2020-01-01 15:38:00,Bururi,Bururi_District_3,623.8255438091877
2020-01-01 06:26:00,Bujumbura,Bujumbura_District_1,658.6760446955599
2020-01-01 00:24:00,Bujumbura_Rural,Bujumbura_Rural_District_4,646.2747650957436
